dataset,city,year,deals
odata_all_cities,קריית עקרון,1998,8
odata_all_cities,קריית עקרון,1999,2
odata_all_cities,קריית עקרון,2000,8
odata_all_cities,קריית עקרון,2001,10
odata_all_cities,קריית עקרון,2002,7
odata_all_cities,קריית עקרון,2003,10
odata_all_cities,קריית עקרון,2004,13
odata_all_cities,קריית עקרון,2005,13
odata_all_cities,קריית עקרון,2006,19
odata_all_cities,קריית עקרון,2007,43
odata_all_cities,קריית עקרון,2008,52
odata_all_cities,קריית עקרון,2009,33
odata_all_cities,קריית עקרון,2010,37
odata_all_cities,קריית עקרון,2011,22
odata_all_cities,קריית עקרון,2012,45
odata_all_cities,קריית עקרון,2013,53
odata_all_cities,קריית עקרון,2014,42
odata_all_cities,קריית עקרון,2015,43
odata_all_cities,קריית עקרון,2016,64
odata_all_cities,קריית עקרון,2017,40
odata_all_cities,קריית עקרון,2018,48
odata_all_cities,קריית עקרון,2019,40
odata_all_cities,קריית עקרון,2020,41
odata_all_cities,קריית עקרון,2021,65
odata_all_cities,קריית עקרון,2022,62
odata_all_cities,קריית עקרון,2023,23
odata_all_cities,קריית עקרון,2024,20
odata_all_cities,קריית שמונה,1998,12
odata_all_cities,קריית שמונה,1999,10
odata_all_cities,קריית שמונה,2000,11
odata_all_cities,קריית שמונה,2001,68
odata_all_cities,קריית שמונה,2002,47
odata_all_cities,קריית שמונה,2003,40
odata_all_cities,קריית שמונה,2004,26
odata_all_cities,קריית שמונה,2005,41
odata_all_cities,קריית שמונה,2006,35
odata_all_cities,קריית שמונה,2007,41
odata_all_cities,קריית שמונה,2008,53
odata_all_cities,קריית שמונה,2009,76
odata_all_cities,קריית שמונה,2010,80
odata_all_cities,קריית שמונה,2011,101
odata_all_cities,קריית שמונה,2012,130
odata_all_cities,קריית שמונה,2013,108
odata_all_cities,קריית שמונה,2014,97
odata_all_cities,קריית שמונה,2015,107
odata_all_cities,קריית שמונה,2016,121
odata_all_cities,קריית שמונה,2017,119
odata_all_cities,קריית שמונה,2018,215
odata_all_cities,קריית שמונה,2019,237
odata_all_cities,קריית שמונה,2020,207
odata_all_cities,קריית שמונה,2021,295
odata_all_cities,קריית שמונה,2022,294
odata_all_cities,קריית שמונה,2023,185
odata_all_cities,קריית שמונה,2024,41
odata_all_cities,קרית טבעון,1998,54
odata_all_cities,קרית טבעון,1999,59
odata_all_cities,קרית טבעון,2000,44
odata_all_cities,קרית טבעון,2001,38
odata_all_cities,קרית טבעון,2002,42
odata_all_cities,קרית טבעון,2003,33
odata_all_cities,קרית טבעון,2004,55
odata_all_cities,קרית טבעון,2005,60
odata_all_cities,קרית טבעון,2006,48
odata_all_cities,קרית טבעון,2007,88
odata_all_cities,קרית טבעון,2008,113
odata_all_cities,קרית טבעון,2009,137
odata_all_cities,קרית טבעון,2010,116
odata_all_cities,קרית טבעון,2011,88
odata_all_cities,קרית טבעון,2012,99
odata_all_cities,קרית טבעון,2013,92
odata_all_cities,קרית טבעון,2014,90
odata_all_cities,קרית טבעון,2015,85
odata_all_cities,קרית טבעון,2016,109
odata_all_cities,קרית טבעון,2017,105
odata_all_cities,קרית טבעון,2018,94
odata_all_cities,קרית טבעון,2019,109
odata_all_cities,קרית טבעון,2020,126
odata_all_cities,קרית טבעון,2021,173
odata_all_cities,קרית טבעון,2022,119
odata_all_cities,קרית טבעון,2023,101
odata_all_cities,קרית טבעון,2024,48
odata_all_cities,קרני שומרון,1998,7
odata_all_cities,קרני שומרון,1999,14
odata_all_cities,קרני שומרון,2000,8
odata_all_cities,קרני שומרון,2001,3
odata_all_cities,קרני שומרון,2003,3
odata_all_cities,קרני שומרון,2004,3
odata_all_cities,קרני שומרון,2005,2
odata_all_cities,קרני שומרון,2006,8
odata_all_cities,קרני שומרון,2007,4
odata_all_cities,קרני שומרון,2008,5
odata_all_cities,קרני שומרון,2009,7
odata_all_cities,קרני שומרון,2010,6
odata_all_cities,קרני שומרון,2011,10
odata_all_cities,קרני שומרון,2012,7
odata_all_cities,קרני שומרון,2013,9
odata_all_cities,קרני שומרון,2014,3
odata_all_cities,קרני שומרון,2015,8
odata_all_cities,קרני שומרון,2016,23
odata_all_cities,קרני שומרון,2017,16
odata_all_cities,קרני שומרון,2018,21
odata_all_cities,קרני שומרון,2019,34
odata_all_cities,קרני שומרון,2020,16
odata_all_cities,קרני שומרון,2021,34
odata_all_cities,קרני שומרון,2022,14
odata_all_cities,קרני שומרון,2023,14
odata_all_cities,קרני שומרון,2024,18
odata_all_cities,ראש העין,1998,64
odata_all_cities,ראש העין,1999,38
odata_all_cities,ראש העין,2000,38
odata_all_cities,ראש העין,2001,56
odata_all_cities,ראש העין,2002,71
odata_all_cities,ראש העין,2003,79
odata_all_cities,ראש העין,2004,113
odata_all_cities,ראש העין,2005,116
odata_all_cities,ראש העין,2006,150
odata_all_cities,ראש העין,2007,222
odata_all_cities,ראש העין,2008,184
odata_all_cities,ראש העין,2009,151
odata_all_cities,ראש העין,2010,141
odata_all_cities,ראש העין,2011,148
odata_all_cities,ראש העין,2012,235
odata_all_cities,ראש העין,2013,942
odata_all_cities,ראש העין,2014,1034
odata_all_cities,ראש העין,2015,1460
odata_all_cities,ראש העין,2016,1247
odata_all_cities,ראש העין,2017,1397
odata_all_cities,ראש העין,2018,838
odata_all_cities,ראש העין,2019,708
odata_all_cities,ראש העין,2020,647
odata_all_cities,ראש העין,2021,943
odata_all_cities,ראש העין,2022,621
odata_all_cities,ראש העין,2023,363
odata_all_cities,ראש העין,2024,446
odata_all_cities,ראש פינה,1998,2
odata_all_cities,ראש פינה,1999,4
odata_all_cities,ראש פינה,2000,6
odata_all_cities,ראש פינה,2001,1
odata_all_cities,ראש פינה,2002,7
odata_all_cities,ראש פינה,2003,3
odata_all_cities,ראש פינה,2004,6
odata_all_cities,ראש פינה,2005,8
odata_all_cities,ראש פינה,2006,13
odata_all_cities,ראש פינה,2007,16
odata_all_cities,ראש פינה,2008,6
odata_all_cities,ראש פינה,2009,10
odata_all_cities,ראש פינה,2010,10
odata_all_cities,ראש פינה,2011,6
odata_all_cities,ראש פינה,2012,11
odata_all_cities,ראש פינה,2013,14
odata_all_cities,ראש פינה,2014,7
odata_all_cities,ראש פינה,2015,13
odata_all_cities,ראש פינה,2016,11
odata_all_cities,ראש פינה,2017,19
odata_all_cities,ראש פינה,2018,18
odata_all_cities,ראש פינה,2019,30
odata_all_cities,ראש פינה,2020,16
odata_all_cities,ראש פינה,2021,40
odata_all_cities,ראש פינה,2022,31
odata_all_cities,ראש פינה,2023,12
odata_all_cities,ראש פינה,2024,5
odata_all_cities,ראשון לציון,1998,835
odata_all_cities,ראשון לציון,1999,1043
odata_all_cities,ראשון לציון,2000,1053
odata_all_cities,ראשון לציון,2001,1213
odata_all_cities,ראשון לציון,2002,1326
odata_all_cities,ראשון לציון,2003,1190
odata_all_cities,ראשון לציון,2004,1094
odata_all_cities,ראשון לציון,2005,842
odata_all_cities,ראשון לציון,2006,701
odata_all_cities,ראשון לציון,2007,2061
odata_all_cities,ראשון לציון,2008,1859
odata_all_cities,ראשון לציון,2009,1978
odata_all_cities,ראשון לציון,2010,2013
odata_all_cities,ראשון לציון,2011,1720
odata_all_cities,ראשון לציון,2012,2028
odata_all_cities,ראשון לציון,2013,2258
odata_all_cities,ראשון לציון,2014,2155
odata_all_cities,ראשון לציון,2015,2210
odata_all_cities,ראשון לציון,2016,2182
odata_all_cities,ראשון לציון,2017,1825
odata_all_cities,ראשון לציון,2018,2060
odata_all_cities,ראשון לציון,2019,1937
odata_all_cities,ראשון לציון,2020,2056
odata_all_cities,ראשון לציון,2021,2978
odata_all_cities,ראשון לציון,2022,2142
odata_all_cities,ראשון לציון,2023,1276
odata_all_cities,ראשון לציון,2024,994
odata_all_cities,רגבה,2003,1
odata_all_cities,רגבה,2004,2
odata_all_cities,רגבה,2005,1
odata_all_cities,רגבה,2006,1
odata_all_cities,רגבה,2008,3
odata_all_cities,רגבה,2009,3
odata_all_cities,רגבה,2010,2
odata_all_cities,רגבה,2012,1
odata_all_cities,רגבה,2013,6
odata_all_cities,רגבה,2014,3
odata_all_cities,רגבה,2015,1
odata_all_cities,רגבה,2016,2
odata_all_cities,רגבה,2017,1
odata_all_cities,רגבה,2018,6
odata_all_cities,רגבה,2019,5
odata_all_cities,רגבה,2020,3
odata_all_cities,רגבה,2021,1
odata_all_cities,רגבה,2023,4
odata_all_cities,רהט,2014,1
odata_all_cities,רהט,2015,1
odata_all_cities,רהט,2016,1
odata_all_cities,רהט,2017,2
odata_all_cities,רהט,2018,3
odata_all_cities,רהט,2019,3
odata_all_cities,רהט,2020,2
odata_all_cities,רהט,2021,4
odata_all_cities,רהט,2022,2
odata_all_cities,רהט,2023,2
odata_all_cities,רהט,2024,3
odata_all_cities,רחובות,1998,198
odata_all_cities,רחובות,1999,225
odata_all_cities,רחובות,2000,199
odata_all_cities,רחובות,2001,221
odata_all_cities,רחובות,2002,269
odata_all_cities,רחובות,2003,230
odata_all_cities,רחובות,2004,247
odata_all_cities,רחובות,2005,263
odata_all_cities,רחובות,2006,323
odata_all_cities,רחובות,2007,484
odata_all_cities,רחובות,2008,504
odata_all_cities,רחובות,2009,512
odata_all_cities,רחובות,2010,536
odata_all_cities,רחובות,2011,466
odata_all_cities,רחובות,2012,668
odata_all_cities,רחובות,2013,726
odata_all_cities,רחובות,2014,656
odata_all_cities,רחובות,2015,854
odata_all_cities,רחובות,2016,759
odata_all_cities,רחובות,2017,539
odata_all_cities,רחובות,2018,538
odata_all_cities,רחובות,2019,667
odata_all_cities,רחובות,2020,733
odata_all_cities,רחובות,2021,1063
odata_all_cities,רחובות,2022,840
odata_all_cities,רחובות,2023,588
odata_all_cities,רחובות,2024,374
odata_all_cities,רמלה,1998,24
odata_all_cities,רמלה,1999,39
odata_all_cities,רמלה,2000,44
odata_all_cities,רמלה,2001,41
odata_all_cities,רמלה,2002,39
odata_all_cities,רמלה,2003,29
odata_all_cities,רמלה,2004,41
odata_all_cities,רמלה,2005,32
odata_all_cities,רמלה,2006,35
odata_all_cities,רמלה,2007,103
odata_all_cities,רמלה,2008,89
odata_all_cities,רמלה,2009,129
odata_all_cities,רמלה,2010,206
odata_all_cities,רמלה,2011,144
odata_all_cities,רמלה,2012,191
odata_all_cities,רמלה,2013,254
odata_all_cities,רמלה,2014,215
odata_all_cities,רמלה,2015,143
odata_all_cities,רמלה,2016,170
odata_all_cities,רמלה,2017,137
odata_all_cities,רמלה,2018,155
odata_all_cities,רמלה,2019,182
odata_all_cities,רמלה,2020,165
odata_all_cities,רמלה,2021,268
odata_all_cities,רמלה,2022,265
odata_all_cities,רמלה,2023,170
odata_all_cities,רמלה,2024,105
odata_all_cities,רמת גן,1998,608
odata_all_cities,רמת גן,1999,690
odata_all_cities,רמת גן,2000,620
odata_all_cities,רמת גן,2001,632
odata_all_cities,רמת גן,2002,696
odata_all_cities,רמת גן,2003,665
odata_all_cities,רמת גן,2004,790
odata_all_cities,רמת גן,2005,733
odata_all_cities,רמת גן,2006,829
odata_all_cities,רמת גן,2007,1225
odata_all_cities,רמת גן,2008,1024
odata_all_cities,רמת גן,2009,1010
odata_all_cities,רמת גן,2010,929
odata_all_cities,רמת גן,2011,783
odata_all_cities,רמת גן,2012,1001
odata_all_cities,רמת גן,2013,1260
odata_all_cities,רמת גן,2014,1164
odata_all_cities,רמת גן,2015,1543
odata_all_cities,רמת גן,2016,1247
odata_all_cities,רמת גן,2017,1166
odata_all_cities,רמת גן,2018,1297
odata_all_cities,רמת גן,2019,1494
odata_all_cities,רמת גן,2020,1626
odata_all_cities,רמת גן,2021,2573
odata_all_cities,רמת גן,2022,1834
odata_all_cities,רמת גן,2023,1539
odata_all_cities,רמת גן,2024,1069
odata_all_cities,רמת גן,2025,1
odata_all_cities,רמת השרון,1998,119
odata_all_cities,רמת השרון,1999,180
odata_all_cities,רמת השרון,2000,150
odata_all_cities,רמת השרון,2001,130
odata_all_cities,רמת השרון,2002,173
odata_all_cities,רמת השרון,2003,200
odata_all_cities,רמת השרון,2004,204
odata_all_cities,רמת השרון,2005,201
odata_all_cities,רמת השרון,2006,274
odata_all_cities,רמת השרון,2007,377
odata_all_cities,רמת השרון,2008,355
odata_all_cities,רמת השרון,2009,342
odata_all_cities,רמת השרון,2010,380
odata_all_cities,רמת השרון,2011,267
odata_all_cities,רמת השרון,2012,278
odata_all_cities,רמת השרון,2013,276
odata_all_cities,רמת השרון,2014,264
odata_all_cities,רמת השרון,2015,293
odata_all_cities,רמת השרון,2016,274
odata_all_cities,רמת השרון,2017,395
odata_all_cities,רמת השרון,2018,318
odata_all_cities,רמת השרון,2019,284
odata_all_cities,רמת השרון,2020,368
odata_all_cities,רמת השרון,2021,668
odata_all_cities,רמת השרון,2022,563
odata_all_cities,רמת השרון,2023,468
odata_all_cities,רמת השרון,2024,311
odata_all_cities,רמת ישי,1998,22
odata_all_cities,רמת ישי,1999,19
odata_all_cities,רמת ישי,2000,19
odata_all_cities,רמת ישי,2001,16
odata_all_cities,רמת ישי,2002,21
odata_all_cities,רמת ישי,2003,23
odata_all_cities,רמת ישי,2004,23
odata_all_cities,רמת ישי,2005,22
odata_all_cities,רמת ישי,2006,44
odata_all_cities,רמת ישי,2007,79
odata_all_cities,רמת ישי,2008,88
odata_all_cities,רמת ישי,2009,58
odata_all_cities,רמת ישי,2010,57
odata_all_cities,רמת ישי,2011,51
odata_all_cities,רמת ישי,2012,53
odata_all_cities,רמת ישי,2013,47
odata_all_cities,רמת ישי,2014,48
odata_all_cities,רמת ישי,2015,64
odata_all_cities,רמת ישי,2016,55
odata_all_cities,רמת ישי,2017,64
odata_all_cities,רמת ישי,2018,53
odata_all_cities,רמת ישי,2019,53
odata_all_cities,רמת ישי,2020,66
odata_all_cities,רמת ישי,2021,100
odata_all_cities,רמת ישי,2022,78
odata_all_cities,רמת ישי,2023,63
odata_all_cities,רמת ישי,2024,34
odata_all_cities,רעננה,1998,348
odata_all_cities,רעננה,1999,448
odata_all_cities,רעננה,2000,362
odata_all_cities,רעננה,2001,406
odata_all_cities,רעננה,2002,453
odata_all_cities,רעננה,2003,413
odata_all_cities,רעננה,2004,483
odata_all_cities,רעננה,2005,434
odata_all_cities,רעננה,2006,440
odata_all_cities,רעננה,2007,520
odata_all_cities,רעננה,2008,421
odata_all_cities,רעננה,2009,454
odata_all_cities,רעננה,2010,477
odata_all_cities,רעננה,2011,395
odata_all_cities,רעננה,2012,460
odata_all_cities,רעננה,2013,578
odata_all_cities,רעננה,2014,604
odata_all_cities,רעננה,2015,747
odata_all_cities,רעננה,2016,718
odata_all_cities,רעננה,2017,704
odata_all_cities,רעננה,2018,711
odata_all_cities,רעננה,2019,724
odata_all_cities,רעננה,2020,668
odata_all_cities,רעננה,2021,1133
odata_all_cities,רעננה,2022,954
odata_all_cities,רעננה,2023,610
odata_all_cities,רעננה,2024,376
odata_all_cities,שאר ישוב,2002,2
odata_all_cities,שאר ישוב,2017,1
odata_all_cities,שבי ציון,1998,2
odata_all_cities,שבי ציון,1999,1
odata_all_cities,שבי ציון,2000,3
odata_all_cities,שבי ציון,2001,1
odata_all_cities,שבי ציון,2002,1
odata_all_cities,שבי ציון,2003,2
odata_all_cities,שבי ציון,2004,2
odata_all_cities,שבי ציון,2005,1
odata_all_cities,שבי ציון,2006,5
odata_all_cities,שבי ציון,2007,4
odata_all_cities,שבי ציון,2008,1
odata_all_cities,שבי ציון,2009,2
odata_all_cities,שבי ציון,2010,4
odata_all_cities,שבי ציון,2011,1
odata_all_cities,שבי ציון,2012,3
odata_all_cities,שבי ציון,2013,1
odata_all_cities,שבי ציון,2014,3
odata_all_cities,שבי ציון,2015,4
odata_all_cities,שבי ציון,2016,2
odata_all_cities,שבי ציון,2017,2
odata_all_cities,שבי ציון,2018,2
odata_all_cities,שבי ציון,2019,1
odata_all_cities,שבי ציון,2020,2
odata_all_cities,שבי ציון,2021,7
odata_all_cities,שבי ציון,2022,4
odata_all_cities,שבי ציון,2023,3
odata_all_cities,שבי ציון,2024,1
odata_all_cities,שבלי - אום אל-גנם,1998,1
odata_all_cities,שבלי - אום אל-גנם,1999,1
odata_all_cities,שבלי - אום אל-גנם,2000,2
odata_all_cities,שבלי - אום אל-גנם,2002,2
odata_all_cities,שבלי - אום אל-גנם,2003,1
odata_all_cities,שבלי - אום אל-גנם,2007,1
odata_all_cities,שבלי - אום אל-גנם,2015,2
odata_all_cities,שבלי - אום אל-גנם,2016,1
odata_all_cities,שבלי - אום אל-גנם,2018,10
odata_all_cities,שבלי - אום אל-גנם,2019,8
odata_all_cities,שבלי - אום אל-גנם,2020,7
odata_all_cities,שבלי - אום אל-גנם,2021,3
odata_all_cities,שבלי - אום אל-גנם,2022,3
odata_all_cities,שבלי - אום אל-גנם,2023,4
odata_all_cities,שבלי - אום אל-גנם,2024,3
odata_all_cities,שגב-שלום,2007,1
odata_all_cities,שגב-שלום,2012,1
odata_all_cities,שגב-שלום,2016,1
odata_all_cities,שגב-שלום,2017,1
odata_all_cities,שגב-שלום,2018,3
odata_all_cities,שגב-שלום,2019,2
odata_all_cities,שגב-שלום,2021,1
odata_all_cities,שגב-שלום,2022,1
odata_all_cities,שגב-שלום,2023,3
odata_all_cities,שדה ורבורג,2000,4
odata_all_cities,שדה ורבורג,2001,1
odata_all_cities,שדה ורבורג,2002,1
odata_all_cities,שדה ורבורג,2003,4
odata_all_cities,שדה ורבורג,2004,3
odata_all_cities,שדה ורבורג,2005,5
odata_all_cities,שדה ורבורג,2006,4
odata_all_cities,שדה ורבורג,2007,4
odata_all_cities,שדה ורבורג,2008,2
odata_all_cities,שדה ורבורג,2009,4
odata_all_cities,שדה ורבורג,2010,5
odata_all_cities,שדה ורבורג,2011,1
odata_all_cities,שדה ורבורג,2012,1
odata_all_cities,שדה ורבורג,2013,4
odata_all_cities,שדה ורבורג,2014,4
odata_all_cities,שדה ורבורג,2015,4
odata_all_cities,שדה ורבורג,2016,5
odata_all_cities,שדה ורבורג,2017,3
odata_all_cities,שדה ורבורג,2018,1
odata_all_cities,שדה ורבורג,2019,1
odata_all_cities,שדה ורבורג,2020,2
odata_all_cities,שדה ורבורג,2021,2
odata_all_cities,שדה ורבורג,2022,2
odata_all_cities,שדה ורבורג,2023,2
odata_all_cities,שדה יעקב,2014,1
odata_all_cities,שדה יעקב,2021,2
odata_all_cities,שדה יעקב,2024,1
odata_all_cities,שדי חמד,1999,1
odata_all_cities,שדי חמד,2004,2
odata_all_cities,שדי חמד,2005,4
odata_all_cities,שדי חמד,2007,2
odata_all_cities,שדי חמד,2008,1
odata_all_cities,שדי חמד,2009,1
odata_all_cities,שדי חמד,2012,1
odata_all_cities,שדי חמד,2013,2
odata_all_cities,שדי חמד,2015,3
odata_all_cities,שדי חמד,2016,3
odata_all_cities,שדי חמד,2018,1
odata_all_cities,שדי חמד,2019,2
odata_all_cities,שדי חמד,2021,1
odata_all_cities,שדי חמד,2022,1
odata_all_cities,שדרות,1998,38
odata_all_cities,שדרות,1999,81
odata_all_cities,שדרות,2000,58
odata_all_cities,שדרות,2001,38
odata_all_cities,שדרות,2002,48
odata_all_cities,שדרות,2003,46
odata_all_cities,שדרות,2004,33
odata_all_cities,שדרות,2005,27
odata_all_cities,שדרות,2006,18
odata_all_cities,שדרות,2007,27
odata_all_cities,שדרות,2008,42
odata_all_cities,שדרות,2009,70
odata_all_cities,שדרות,2010,334
odata_all_cities,שדרות,2011,254
odata_all_cities,שדרות,2012,368
odata_all_cities,שדרות,2013,366
odata_all_cities,שדרות,2014,368
odata_all_cities,שדרות,2015,503
odata_all_cities,שדרות,2016,465
odata_all_cities,שדרות,2017,288
odata_all_cities,שדרות,2018,262
odata_all_cities,שדרות,2019,297
odata_all_cities,שדרות,2020,267
odata_all_cities,שדרות,2021,589
odata_all_cities,שדרות,2022,560
odata_all_cities,שדרות,2023,335
odata_all_cities,שדרות,2024,164
odata_all_cities,שוהם,1998,50
odata_all_cities,שוהם,1999,28
odata_all_cities,שוהם,2000,14
odata_all_cities,שוהם,2001,8
odata_all_cities,שוהם,2002,24
odata_all_cities,שוהם,2003,42
odata_all_cities,שוהם,2004,50
odata_all_cities,שוהם,2005,76
odata_all_cities,שוהם,2006,102
odata_all_cities,שוהם,2007,240
odata_all_cities,שוהם,2008,256
odata_all_cities,שוהם,2009,308
odata_all_cities,שוהם,2010,188
odata_all_cities,שוהם,2011,126
odata_all_cities,שוהם,2012,452
odata_all_cities,שוהם,2013,336
odata_all_cities,שוהם,2014,260
odata_all_cities,שוהם,2015,254
odata_all_cities,שוהם,2016,290
odata_all_cities,שוהם,2017,252
odata_all_cities,שוהם,2018,322
odata_all_cities,שוהם,2019,276
odata_all_cities,שוהם,2020,294
odata_all_cities,שוהם,2021,456
odata_all_cities,שוהם,2022,228
odata_all_cities,שוהם,2023,146
odata_all_cities,שוהם,2024,82
odata_all_cities,שלומי,1998,6
odata_all_cities,שלומי,1999,80
odata_all_cities,שלומי,2000,30
odata_all_cities,שלומי,2001,60
odata_all_cities,שלומי,2002,26
odata_all_cities,שלומי,2003,8
odata_all_cities,שלומי,2004,8
odata_all_cities,שלומי,2005,10
odata_all_cities,שלומי,2006,20
odata_all_cities,שלומי,2007,38
odata_all_cities,שלומי,2008,50
odata_all_cities,שלומי,2009,54
odata_all_cities,שלומי,2010,64
odata_all_cities,שלומי,2011,48
odata_all_cities,שלומי,2012,72
odata_all_cities,שלומי,2013,48
odata_all_cities,שלומי,2014,38
odata_all_cities,שלומי,2015,80
odata_all_cities,שלומי,2016,76
odata_all_cities,שלומי,2017,54
odata_all_cities,שלומי,2018,62
odata_all_cities,שלומי,2019,66
odata_all_cities,שלומי,2020,76
odata_all_cities,שלומי,2021,106
odata_all_cities,שלומי,2022,112
odata_all_cities,שלומי,2023,70
odata_all_cities,שלומי,2024,12
odata_all_cities,שמרת,2020,4
odata_all_cities,שמרת,2022,4
odata_all_cities,שמרת,2024,2
odata_all_cities,שמשית,2002,2
odata_all_cities,שמשית,2005,2
odata_all_cities,שמשית,2008,2
odata_all_cities,שמשית,2009,2
odata_all_cities,שמשית,2010,6
odata_all_cities,שמשית,2011,4
odata_all_cities,שמשית,2012,16
odata_all_cities,שמשית,2013,24
odata_all_cities,שמשית,2014,18
odata_all_cities,שמשית,2015,30
odata_all_cities,שמשית,2016,8
odata_all_cities,שמשית,2017,10
odata_all_cities,שמשית,2018,12
odata_all_cities,שמשית,2019,28
odata_all_cities,שמשית,2020,20
odata_all_cities,שמשית,2021,22
odata_all_cities,שמשית,2022,6
odata_all_cities,שמשית,2023,10
odata_all_cities,שמשית,2024,6
odata_all_cities,שניר,2012,2
odata_all_cities,שניר,2014,2
odata_all_cities,שניר,2018,4
odata_all_cities,שניר,2021,2
odata_all_cities,שניר,2022,2
odata_all_cities,שניר,2023,2
odata_all_cities,שפיר,2003,2
odata_all_cities,שפיר,2006,2
odata_all_cities,שפיר,2007,2
odata_all_cities,שפיר,2009,4
odata_all_cities,שפיר,2010,4
odata_all_cities,שפיר,2011,2
odata_all_cities,שפיר,2012,2
odata_all_cities,שפיר,2017,2
odata_all_cities,שפיר,2018,4
odata_all_cities,שפיר,2022,2
odata_all_cities,שתולים,2007,2
odata_all_cities,שתולים,2010,2
odata_all_cities,שתולים,2013,2
odata_all_cities,שתולים,2016,2
odata_all_cities,שתולים,2018,2
odata_all_cities,שתולים,2022,4
odata_all_cities,שתולים,2023,2
odata_all_cities,תל אביב -יפו,1998,2225
odata_all_cities,תל אביב -יפו,1999,2940
odata_all_cities,תל אביב -יפו,2000,2416
odata_all_cities,תל אביב -יפו,2001,2612
odata_all_cities,תל אביב -יפו,2002,3187
odata_all_cities,תל אביב -יפו,2003,3074
odata_all_cities,תל אביב -יפו,2004,4028
odata_all_cities,תל אביב -יפו,2005,4302
odata_all_cities,תל אביב -יפו,2006,4714
odata_all_cities,תל אביב -יפו,2007,5884
odata_all_cities,תל אביב -יפו,2008,4507
odata_all_cities,תל אביב -יפו,2009,5051
odata_all_cities,תל אביב -יפו,2010,5515
odata_all_cities,תל אביב -יפו,2011,4362
odata_all_cities,תל אביב -יפו,2012,5232
odata_all_cities,תל אביב -יפו,2013,5750
odata_all_cities,תל אביב -יפו,2014,5015
odata_all_cities,תל אביב -יפו,2015,5782
odata_all_cities,תל אביב -יפו,2016,4835
odata_all_cities,תל אביב -יפו,2017,4397
odata_all_cities,תל אביב -יפו,2018,4741
odata_all_cities,תל אביב -יפו,2019,4970
odata_all_cities,תל אביב -יפו,2020,4768
odata_all_cities,תל אביב -יפו,2021,8974
odata_all_cities,תל אביב -יפו,2022,6362
odata_all_cities,תל אביב -יפו,2023,4051
odata_all_cities,תל אביב -יפו,2024,3041
odata_all_cities,תל אביב -יפו,2025,1
odata_all_cities,תל אביב -יפו,2026,2
old_current_data,אשדוד,1998,546
old_current_data,אשדוד,1999,693
old_current_data,אשדוד,2000,424
old_current_data,אשדוד,2001,415
old_current_data,אשדוד,2002,467
old_current_data,אשדוד,2003,484
old_current_data,אשדוד,2004,501
old_current_data,אשדוד,2005,338
old_current_data,אשדוד,2006,463
old_current_data,אשדוד,2007,1081
old_current_data,אשדוד,2008,1189
old_current_data,אשדוד,2009,1326
old_current_data,אשדוד,2010,1448
old_current_data,אשדוד,2011,1267
old_current_data,אשדוד,2012,1509
old_current_data,אשדוד,2013,1633
old_current_data,אשדוד,2014,1644
old_current_data,אשדוד,2015,2028
old_current_data,אשדוד,2016,1728
old_current_data,אשדוד,2017,1448
old_current_data,אשדוד,2018,1799
old_current_data,אשדוד,2019,1898
old_current_data,אשדוד,2020,1976
old_current_data,אשדוד,2021,2878
old_current_data,אשדוד,2022,2496
old_current_data,אשדוד,2023,1358
old_current_data,אשדוד,2024,1083
old_current_data,אשקלון,1998,153
old_current_data,אשקלון,1999,207
old_current_data,אשקלון,2000,207
old_current_data,אשקלון,2001,202
old_current_data,אשקלון,2002,243
old_current_data,אשקלון,2003,204
old_current_data,אשקלון,2004,239
old_current_data,אשקלון,2005,199
old_current_data,אשקלון,2006,194
old_current_data,אשקלון,2007,431
old_current_data,אשקלון,2008,456
old_current_data,אשקלון,2009,709
old_current_data,אשקלון,2010,975
old_current_data,אשקלון,2011,914
old_current_data,אשקלון,2012,1135
old_current_data,אשקלון,2013,1409
old_current_data,אשקלון,2014,1405
old_current_data,אשקלון,2015,1607
old_current_data,אשקלון,2016,1439
old_current_data,אשקלון,2017,1129
old_current_data,אשקלון,2018,1057
old_current_data,אשקלון,2019,1153
old_current_data,אשקלון,2020,1210
old_current_data,אשקלון,2021,2253
old_current_data,אשקלון,2022,1623
old_current_data,אשקלון,2023,1173
old_current_data,אשקלון,2024,850
old_current_data,באר שבע,1998,471
old_current_data,באר שבע,1999,494
old_current_data,באר שבע,2000,376
old_current_data,באר שבע,2001,615
old_current_data,באר שבע,2002,567
old_current_data,באר שבע,2003,538
old_current_data,באר שבע,2004,457
old_current_data,באר שבע,2005,312
old_current_data,באר שבע,2006,260
old_current_data,באר שבע,2007,486
old_current_data,באר שבע,2008,700
old_current_data,באר שבע,2009,673
old_current_data,באר שבע,2010,1354
old_current_data,באר שבע,2011,1421
old_current_data,באר שבע,2012,2063
old_current_data,באר שבע,2013,2449
old_current_data,באר שבע,2014,2099
old_current_data,באר שבע,2015,2535
old_current_data,באר שבע,2016,2694
old_current_data,באר שבע,2017,2270
old_current_data,באר שבע,2018,2228
old_current_data,באר שבע,2019,2321
old_current_data,באר שבע,2020,2420
old_current_data,באר שבע,2021,3785
old_current_data,באר שבע,2022,3801
old_current_data,באר שבע,2023,2582
old_current_data,באר שבע,2024,2106
old_current_data,בית שמש,1998,78
old_current_data,בית שמש,1999,152
old_current_data,בית שמש,2000,123
old_current_data,בית שמש,2001,151
